area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa,rent amount,property tax,fire insurance
270,4,3,3,-,acept,not furnished,0,10900,392,164
300,4,3,2,-,acept,not furnished,0,10000,695,164
700,3,3,8,-,acept,not furnished,0,10000,807,164
380,3,3,5,-,acept,not furnished,0,10900,1713,164
270,4,4,4,5,acept,not furnished,4500,12850,1834,163
400,4,5,4,7,acept,not furnished,3240,12800,1345,163
221,4,4,4,17,not acept,not furnished,3100,12830,920,163
107,2,2,2,18,acept,furnished,1800,12800,417,163
380,4,6,1,-,not acept,furnished,0,10840,334,163
286,4,4,5,-,acept,not furnished,0,10800,1125,163
270,4,4,4,-,acept,not furnished,0,10800,800,163
270,4,4,4,-,acept,not furnished,0,10800,800,163
500,4,4,3,-,acept,not furnished,0,10800,988,163
884,5,7,6,8,acept,not furnished,9000,12750,5917,162
360,4,5,4,2,acept,furnished,5420,12750,2779,162
373,4,4,3,12,acept,not furnished,4500,12750,1417,162
280,5,5,2,1,acept,furnished,4374,12750,929,162
254,3,3,3,11,acept,furnished,4255,12750,1692,162
386,4,6,3,21,acept,not furnished,3890,12750,1980,162
240,4,4,2,2,acept,furnished,3690,12500,938,162
250,3,3,2,7,acept,not furnished,3500,12750,1084,162
345,3,3,5,2,acept,not furnished,3000,12750,834,162
153,3,2,2,-,acept,not furnished,0,9876,196,162
160,3,3,2,1,acept,furnished,1990,12650,360,161
100,6,7,5,-,acept,not furnished,0,10660,2167,161
251,3,3,4,16,not acept,not furnished,3000,12000,1463,160
278,4,4,4,6,acept,not furnished,2400,12000,155,160
340,4,5,4,20,acept,not furnished,2260,12000,872,160
520,3,3,4,20,not acept,not furnished,2224,12000,1133,160
180,4,3,4,6,not acept,not furnished,1633,12000,695,160
330,3,4,2,-,acept,furnished,630,9000,375,160
350,4,4,4,-,acept,furnished,1,9000,359,160
550,5,5,3,-,acept,not furnished,0,9000,500,160
450,5,4,4,-,acept,furnished,0,9000,250,160
320,4,6,4,-,acept,not furnished,0,12000,782,160
400,4,3,5,-,acept,not furnished,0,10600,459,160
260,4,3,2,-,acept,furnished,0,9700,611,160
340,3,4,4,2,not acept,not furnished,7000,12500,3084,159
196,4,4,5,12,acept,not furnished,4600,12500,1667,159
330,4,5,2,4,acept,not furnished,4400,12500,1334,159
301,4,5,4,3,acept,furnished,4265,12500,1600,159
200,2,4,3,16,acept,not furnished,4021,12500,1335,159
230,4,5,4,7,acept,not furnished,3240,12500,917,159
260,4,4,6,10,acept,furnished,3200,11900,12500,159
252,4,5,5,18,acept,furnished,3100,12500,1750,159
260,4,5,5,6,acept,not furnished,3000,12500,1667,159
360,3,5,3,14,not acept,not furnished,3000,12500,125,159
263,4,5,4,21,acept,not furnished,2900,12500,1588,159
164,3,4,2,13,acept,not furnished,2900,12500,915,159
199,2,3,3,1,not acept,furnished,2000,12500,725,159
140,2,2,1,3,not acept,not furnished,2000,12500,279,159
311,3,6,4,23,not acept,furnished,1800,12500,1084,159
190,3,3,4,-,acept,furnished,1800,12500,780,159
206,3,3,4,25,acept,not furnished,1800,12500,758,159
130,4,4,3,3,acept,furnished,1600,10840,292,159
180,2,3,2,13,acept,not furnished,0,12500,0,159
320,8,4,0,-,acept,not furnished,450,10500,350,158
834,5,5,7,-,not acept,not furnished,0,10500,3417,158
428,5,5,4,-,acept,furnished,0,9600,667,158
330,5,3,6,-,acept,not furnished,0,10500,1667,158
570,4,6,4,-,acept,not furnished,0,10500,1834,158
380,4,5,4,-,acept,furnished,0,10500,815,158
300,3,3,2,-,acept,not furnished,0,10500,768,158
220,2,2,3,-,acept,not furnished,0,10500,750,158
750,4,5,5,-,not acept,not furnished,0,10400,667,157
310,3,3,2,-,not acept,not furnished,0,10400,0,157
135,2,3,2,5,not acept,not furnished,2000,12300,542,156
145,3,3,2,4,not acept,not furnished,4000,11960,0,155
300,4,3,2,5,not acept,furnished,2500,12000,750,155
140,3,3,2,4,acept,furnished,2280,12000,535,155
120,4,2,1,5,acept,furnished,1890,12000,367,155
120,2,2,2,8,acept,furnished,1585,12000,279,155
90,2,2,2,17,acept,furnished,1500,12200,454,155
105,3,2,1,13,acept,furnished,1200,12000,459,155
154,3,2,0,2,acept,furnished,1200,12000,200,155
120,2,2,0,8,acept,furnished,990,12000,125,155
500,4,4,4,-,acept,not furnished,3200,10200,1800,154
180,4,5,3,9,acept,furnished,2500,10500,410,154
440,3,3,3,7,not acept,not furnished,100,10500,84,154
440,3,3,3,8,not acept,not furnished,100,10500,84,154
440,3,2,3,6,not acept,not furnished,100,10500,84,154
440,3,2,3,5,not acept,not furnished,100,10500,84,154
350,3,2,4,-,acept,not furnished,0,10200,992,154
420,3,3,4,7,acept,not furnished,8043,12000,2936,153
420,5,4,4,7,acept,not furnished,8000,12000,200,153
399,3,5,4,21,acept,not furnished,7000,12000,0,153
420,4,4,4,7,acept,not furnished,6000,12000,2000,153
420,4,6,4,10,acept,not furnished,5700,12000,3167,153
340,4,5,5,16,acept,furnished,5200,12000,3400,153
257,4,4,4,14,not acept,not furnished,5000,12000,1584,153
260,3,4,4,4,acept,furnished,5000,12000,0,153
380,4,6,6,11,acept,furnished,4500,12000,3000,153
202,4,3,4,5,acept,not furnished,4308,12000,1896,153
376,5,6,4,13,acept,not furnished,4252,12000,1980,153
250,4,5,4,1,acept,not furnished,4200,12000,1667,153
310,4,5,5,6,acept,furnished,3800,12000,2709,153
246,3,4,4,3,acept,furnished,3800,12000,750,153
300,4,6,4,20,acept,not furnished,3700,12000,1584,153
240,4,5,4,15,acept,furnished,3700,12000,1000,153
280,3,4,4,14,not acept,furnished,3700,12000,1150,153
365,3,4,3,15,acept,not furnished,3700,12000,1250,153
230,3,4,3,2,acept,not furnished,3700,12000,157,153
287,3,5,0,16,acept,not furnished,3693,12000,1421,153
345,2,3,2,4,not acept,not furnished,3655,12000,783,153
280,4,5,4,18,not acept,not furnished,3600,12000,917,153
208,4,4,3,5,acept,not furnished,3600,12000,1084,153
270,4,5,4,23,acept,not furnished,3550,12000,1720,153
240,3,3,4,22,acept,not furnished,3538,12000,1975,153
340,4,5,3,15,not acept,furnished,3519,12000,1287,153
347,4,5,4,5,acept,furnished,3500,12000,1500,153
244,3,4,2,7,acept,furnished,3500,12000,648,153
80,3,5,2,4,not acept,not furnished,3460,12000,1000,153
215,3,4,4,10,acept,not furnished,3313,12000,1252,153
250,4,4,4,9,acept,not furnished,3300,12000,1120,153
200,3,4,4,2,not acept,furnished,3300,12000,1167,153
242,4,5,4,4,acept,furnished,3270,12000,930,153
210,3,4,4,13,not acept,not furnished,3150,12000,1155,153
230,2,3,1,1,acept,furnished,3000,12000,450,153
226,4,5,6,14,acept,not furnished,2860,12000,917,153
240,4,3,3,6,acept,not furnished,2850,12000,700,153
194,3,4,4,5,acept,not furnished,2600,12000,1667,153
318,4,6,4,-,not acept,not furnished,2500,12000,334,153
200,3,3,2,8,acept,not furnished,2500,12000,834,153
128,3,3,0,3,acept,furnished,2500,12000,500,153
200,3,4,3,20,not acept,furnished,2450,12000,1261,153
207,3,5,4,6,acept,not furnished,2400,12000,934,153
62,1,2,1,4,acept,furnished,2400,12000,350,153
189,4,4,4,12,acept,not furnished,2326,12000,817,153
276,3,3,0,14,not acept,furnished,2308,12000,795,153
182,3,2,3,12,acept,not furnished,2307,12000,786,153
155,3,3,2,2,acept,furnished,2300,12000,700,153
231,3,5,4,4,acept,furnished,2200,12000,642,153
350,3,6,4,28,acept,furnished,2100,12000,1417,153
227,3,4,4,18,not acept,furnished,2100,12000,1292,153
220,4,5,3,14,acept,furnished,2050,12000,750,153
250,4,5,0,6,acept,not furnished,2023,12000,1584,153
250,4,5,2,17,acept,furnished,2000,12000,9,153
147,3,3,3,5,acept,furnished,2000,12000,1000,153
180,3,2,1,8,acept,furnished,2000,12000,334,153
158,3,4,3,5,not acept,furnished,1950,12000,738,153
245,3,3,1,18,acept,furnished,1904,12000,486,153
206,4,4,3,10,acept,not furnished,1890,12000,917,153
179,3,3,0,9,not acept,furnished,1828,12000,472,153
140,3,4,2,11,acept,furnished,1750,12000,615,153
220,3,4,1,6,acept,not furnished,1680,12000,334,153
180,3,4,4,22,acept,not furnished,1545,12000,818,153
147,2,3,2,3,not acept,furnished,1500,12000,500,153
115,2,3,2,8,acept,not furnished,1380,12000,790,153
145,3,3,3,6,acept,not furnished,1100,12000,667,153
140,3,2,2,8,acept,furnished,1050,12000,209,153
185,3,3,2,9,acept,not furnished,0,12000,0,153
457,6,6,2,-,acept,furnished,0,8500,417,152
400,3,4,5,-,acept,furnished,0,8500,309,152
210,3,5,4,6,acept,furnished,3301,11900,960,151
820,4,6,6,-,acept,not furnished,2500,10000,2500,151
790,4,4,2,-,acept,not furnished,2500,10000,2500,151
375,4,5,0,-,acept,not furnished,1200,10000,825,151
370,7,6,8,-,acept,not furnished,0,10000,1875,151
580,6,6,8,-,acept,not furnished,0,10000,2800,151
230,6,4,8,-,acept,not furnished,0,10000,0,151
510,5,5,5,-,not acept,furnished,0,10000,2317,151
300,5,3,1,-,acept,not furnished,0,10000,0,151
650,4,6,5,-,acept,not furnished,0,10000,834,151
350,4,6,4,-,acept,not furnished,0,10000,896,151
480,4,6,3,-,acept,not furnished,0,10000,500,151
400,4,5,5,-,acept,not furnished,0,10000,1896,151
360,4,5,4,-,not acept,furnished,0,10000,917,151
420,4,5,4,-,acept,not furnished,0,10000,667,151
287,4,5,3,-,acept,not furnished,0,10000,955,151
378,4,4,8,-,acept,furnished,0,10000,1334,151
281,4,4,8,-,acept,furnished,0,10000,847,151
480,4,4,6,-,acept,not furnished,0,10000,1000,151
330,4,4,5,-,acept,furnished,0,10000,750,151
444,4,4,5,-,acept,furnished,0,10000,584,151
700,4,4,4,-,acept,not furnished,0,10000,21880,151
392,4,4,4,-,acept,not furnished,0,10000,1250,151
400,4,4,4,-,acept,furnished,0,10000,912,151
396,4,4,4,-,acept,not furnished,0,10000,750,151
400,4,4,3,-,acept,not furnished,0,10000,2707,151
340,4,4,3,-,acept,not furnished,0,10000,1084,151
300,4,4,3,-,acept,not furnished,0,10000,767,151
255,4,4,3,13,acept,furnished,0,11900,0,151
350,4,4,2,-,acept,not furnished,0,10000,500,151
100,4,4,1,-,acept,not furnished,0,10000,9,151
462,4,4,0,-,acept,furnished,0,10000,2700,151
510,4,3,5,-,acept,not furnished,0,10000,517,151
250,4,3,2,-,not acept,not furnished,0,10000,0,151
550,3,5,8,-,acept,not furnished,0,10000,3825,151
323,3,5,6,-,acept,not furnished,0,10000,985,151
490,3,5,4,-,acept,not furnished,0,10000,2270,151
384,3,5,3,-,acept,not furnished,0,10000,1050,151
520,3,4,8,-,not acept,not furnished,0,10000,1008,151
125,3,4,5,-,acept,not furnished,0,10000,666,151
340,3,4,4,-,acept,not furnished,0,10000,1584,151
215,3,4,4,-,acept,not furnished,0,10000,373,151
400,3,4,3,-,acept,not furnished,0,10000,1189,151
300,3,4,0,-,acept,furnished,0,10000,2000,151
350,3,3,3,-,not acept,not furnished,0,10000,1292,151
250,3,2,8,-,acept,not furnished,0,10000,0,151
115,3,2,1,-,not acept,not furnished,0,10000,0,151
297,4,5,5,19,acept,not furnished,3182,11700,2482,149
57,1,1,1,2,acept,not furnished,2900,11500,959,149
155,3,2,3,4,acept,furnished,2600,11700,667,149
230,5,5,3,-,acept,not furnished,0,9900,620,149
650,3,7,2,-,acept,not furnished,0,9900,600,149
284,4,6,2,5,acept,furnished,3300,11420,567,148
440,1,2,4,-,acept,not furnished,1,9800,584,148
350,7,5,5,-,acept,not furnished,0,9000,0,148
274,6,6,2,-,acept,not furnished,0,9000,671,148
250,6,6,2,-,acept,not furnished,0,9000,495,148
110,6,5,7,-,acept,not furnished,0,9810,1000,148
500,5,5,8,1,acept,not furnished,0,9800,92,148
300,5,4,4,-,acept,not furnished,0,9000,1461,148
360,5,4,4,-,acept,not furnished,0,9000,600,148
275,5,4,2,-,acept,not furnished,0,9000,646,148
350,5,2,7,-,acept,furnished,0,9000,602,148
420,4,4,5,-,acept,not furnished,0,9000,0,148
490,4,4,3,-,acept,not furnished,0,9000,585,148
330,4,3,0,-,acept,not furnished,0,9800,750,148
325,4,3,0,-,acept,not furnished,0,9000,236,148
380,4,2,6,-,acept,not furnished,0,9800,525,148
340,3,4,3,-,acept,furnished,0,9800,392,148
200,3,4,2,-,not acept,furnished,0,9800,417,148
270,3,3,2,-,acept,not furnished,0,9800,0,148
185,4,3,3,10,acept,not furnished,3250,11340,1835,147
434,5,6,0,10,not acept,furnished,2629,11000,2192,147
374,3,4,2,-,acept,furnished,2500,8250,473,147
220,3,3,2,8,not acept,furnished,1636,10000,542,147
100,3,3,4,-,not acept,not furnished,0,9775,0,147
300,3,3,2,5,acept,furnished,5000,11330,3334,146
230,3,4,4,6,not acept,not furnished,3350,11500,1250,146
210,4,4,4,4,not acept,not furnished,2857,11500,1480,146
292,4,3,3,8,acept,furnished,2700,11480,709,146
245,3,5,4,13,acept,furnished,2450,11500,1584,146
110,2,3,2,12,not acept,furnished,2000,11500,502,146
280,4,6,5,28,acept,not furnished,1800,11500,1417,146
120,2,3,2,5,acept,furnished,1800,11500,250,146
109,1,1,2,5,not acept,furnished,1750,11500,479,146
800,7,7,4,-,acept,furnished,0,8900,943,146
325,5,4,7,-,acept,furnished,0,8900,417,146
193,4,2,2,-,acept,not furnished,0,8900,255,146
150,3,2,4,-,acept,not furnished,0,9670,55,146
553,4,6,3,3,not acept,not furnished,2800,10870,1459,145
350,4,6,6,-,acept,furnished,0,9600,1367,145
360,4,5,5,-,acept,furnished,0,9600,584,145
327,4,4,2,-,acept,not furnished,0,8799,563,145
287,4,4,4,6,not acept,not furnished,7900,11300,2590,144
530,4,4,6,-,acept,not furnished,0,9520,1334,144
383,4,5,6,-,acept,not furnished,2780,9500,1760,143
450,5,5,2,-,acept,not furnished,1100,8000,417,143
300,5,6,6,-,acept,not furnished,0,9500,2084,143
450,5,5,6,-,acept,not furnished,0,9500,1345,143
578,4,5,8,-,acept,not furnished,0,9500,787,143
479,4,5,4,-,acept,furnished,0,9500,525,143
400,3,4,5,-,acept,furnished,0,9500,1875,143
280,3,3,4,-,acept,not furnished,0,9500,990,143
170,3,3,2,-,acept,not furnished,0,8000,209,143
188,3,1,3,-,acept,not furnished,0,9500,472,143
320,4,5,0,11,acept,furnished,4600,8700,2300,142
230,4,4,0,6,acept,not furnished,2500,11000,900,142
750,5,3,6,-,not acept,furnished,0,7980,46,142
420,4,4,4,19,acept,not furnished,4900,11050,3700,141
360,4,4,2,4,acept,not furnished,3340,11050,0,141
230,3,6,5,18,acept,furnished,2200,11050,1500,141
160,3,4,3,-,acept,furnished,0,9350,0,141
425,3,4,4,7,not acept,furnished,5719,11000,3084,140
240,3,4,3,1,acept,furnished,5100,11000,1834,140
470,4,4,4,15,acept,not furnished,3800,11000,1080,140
230,3,5,3,3,not acept,not furnished,3800,11000,1100,140
190,3,4,4,5,acept,not furnished,3600,11000,1584,140
380,3,3,2,1,acept,not furnished,3580,11000,1084,140
260,4,5,5,3,acept,not furnished,3428,11000,2441,140
305,4,3,4,6,acept,furnished,3428,11000,2134,140
260,5,4,4,12,acept,not furnished,3400,11000,1400,140
233,4,5,4,7,acept,furnished,3240,11000,92,140
220,4,3,4,4,acept,not furnished,3200,11000,1000,140
300,4,4,5,11,acept,not furnished,3150,11000,1225,140
400,3,3,1,3,acept,not furnished,3000,11000,142,140
200,2,2,2,11,acept,furnished,2900,11000,560,140
211,3,2,2,6,acept,not furnished,2800,11000,483,140
160,4,4,3,2,acept,not furnished,2500,11000,0,140
180,3,3,2,16,acept,not furnished,2200,11000,131,140
62,1,2,1,2,acept,furnished,2061,11000,262,140
214,4,6,4,4,acept,furnished,2000,11000,780,140
80,2,2,2,15,acept,not furnished,2000,11000,0,140
146,3,4,2,8,acept,furnished,1800,11000,592,140
107,2,4,2,2,not acept,not furnished,1800,11000,417,140
220,3,3,2,8,not acept,furnished,1700,11000,542,140
132,3,5,2,13,not acept,furnished,1630,10990,291,140
236,3,4,4,10,acept,not furnished,1600,11000,440,140
172,2,4,3,23,acept,not furnished,1400,11000,775,140
145,3,3,1,10,acept,furnished,1380,11000,375,140
139,3,4,2,12,not acept,furnished,1350,11000,500,140
147,3,4,2,2,acept,furnished,1078,11000,334,140
63,2,2,1,19,acept,furnished,1000,11000,133,140
82,1,2,1,1,not acept,furnished,1000,11000,25,140
150,3,5,3,2,acept,furnished,990,11000,284,140
300,5,3,3,-,acept,not furnished,0,8500,234,140
500,4,7,8,-,acept,not furnished,0,9250,1167,140
380,4,5,4,-,acept,not furnished,0,8500,857,140
500,3,4,7,-,not acept,not furnished,0,9300,1060,140
266,4,5,4,7,acept,not furnished,2900,10900,1167,139
273,3,5,4,5,acept,not furnished,2695,10900,1057,139
158,3,3,2,1,acept,furnished,2063,10900,706,139
372,5,4,6,-,acept,not furnished,0,9200,1041,139
500,4,4,5,-,acept,furnished,0,9240,934,139
350,3,3,8,-,acept,not furnished,0,9240,1042,139
570,4,5,4,14,acept,not furnished,3800,10870,2016,138
167,3,2,1,7,acept,not furnished,1787,10850,532,138
221,3,5,4,9,acept,not furnished,1554,10850,643,138
600,7,6,2,-,not acept,furnished,0,9000,1084,138
482,4,4,4,-,acept,not furnished,0,9180,1250,138
211,3,4,3,-,not acept,not furnished,0,8400,292,138
240,3,5,3,14,acept,furnished,3500,10800,1250,137
150,3,4,3,6,acept,not furnished,3500,10740,67,137
236,4,5,7,4,acept,furnished,3000,10800,1084,137
225,3,3,2,5,acept,not furnished,2560,10800,670,137
570,5,6,7,-,acept,furnished,0,8330,873,137
642,4,7,4,-,acept,not furnished,0,9050,250,137
307,4,6,4,-,acept,furnished,0,9100,1839,137
250,3,4,4,16,acept,not furnished,3421,10700,1224,136
277,3,5,4,-,acept,not furnished,2580,9000,771,136
356,3,4,4,-,not acept,not furnished,1900,9000,709,136
230,3,3,1,8,acept,furnished,1800,10500,300,136
198,1,1,3,2,not acept,furnished,1100,10700,350,136
460,7,5,5,-,acept,furnished,1,9000,3129,136
800,7,7,8,-,acept,not furnished,0,9000,3000,136
500,7,7,8,-,not acept,furnished,0,9000,1667,136
560,7,7,8,-,acept,not furnished,0,9000,911,136
380,6,5,3,-,not acept,not furnished,0,9000,417,136
600,5,7,8,-,acept,furnished,0,9000,1875,136
250,5,6,2,-,acept,not furnished,0,9000,717,136
350,5,4,8,-,not acept,not furnished,0,9000,762,136
180,5,3,2,-,not acept,not furnished,0,9000,0,136
250,5,2,6,-,acept,not furnished,0,9000,1417,136
450,4,5,6,-,not acept,furnished,0,9000,1150,136
375,4,5,3,-,acept,furnished,0,9000,850,136
450,4,4,6,-,acept,not furnished,0,9000,1917,136
400,4,4,3,-,acept,not furnished,0,9000,542,136
500,4,4,3,-,acept,not furnished,0,9000,0,136
380,3,6,8,-,acept,furnished,0,9000,244,136
320,3,5,8,-,not acept,not furnished,0,9000,567,136
320,3,5,3,-,acept,not furnished,0,9000,0,136
260,3,5,0,-,acept,not furnished,0,9000,634,136
248,3,4,4,-,acept,not furnished,0,9000,1531,136
287,3,4,4,-,acept,furnished,0,9000,430,136
385,3,4,3,-,acept,not furnished,0,9000,1500,136
520,3,4,2,-,acept,not furnished,0,9000,1500,136
320,3,3,4,-,acept,not furnished,0,9000,1000,136
300,3,3,4,-,acept,not furnished,0,9000,650,136
249,3,3,3,-,acept,not furnished,0,9000,834,136
350,5,5,3,-,not acept,furnished,2300,10580,630,135
171,3,5,3,16,acept,not furnished,1320,10600,870,135
106,2,2,2,1,not acept,furnished,1170,10600,334,135
465,5,5,2,-,acept,furnished,0,8960,1500,135
234,3,3,3,-,acept,not furnished,0,8200,340,135
550,4,5,6,21,acept,not furnished,7100,10500,3942,134
240,3,3,3,8,acept,not furnished,2999,10500,417,134
240,4,5,3,11,not acept,furnished,2800,10000,962,134
243,4,4,4,7,not acept,not furnished,2800,10000,1250,134
250,4,3,4,2,acept,not furnished,2745,10000,1228,134
204,4,4,4,22,not acept,furnished,2701,10000,760,134
300,4,4,4,4,acept,not furnished,2200,10000,1114,134
160,3,3,2,3,acept,not furnished,2200,10500,505,134
245,4,3,2,9,acept,not furnished,2100,10500,167,134
230,3,3,3,6,not acept,not furnished,2100,10500,792,134
350,4,3,3,9,not acept,not furnished,2050,10000,658,134
210,3,4,3,5,not acept,furnished,1817,10000,685,134
170,3,2,1,14,acept,furnished,1670,10500,84,134
225,3,3,4,6,acept,furnished,1360,10500,750,134
354,5,6,3,-,acept,not furnished,0,8850,958,134
347,4,7,6,-,acept,not furnished,0,8900,1000,134
120,3,3,2,-,acept,not furnished,0,8900,371,134
217,3,3,2,5,acept,furnished,2487,10300,600,133
258,5,6,0,-,acept,not furnished,0,8700,670,133
270,4,4,4,-,acept,furnished,0,8840,667,133
300,3,2,2,-,acept,furnished,0,8820,163,133
273,4,4,2,5,acept,not furnished,2800,10200,632,132
174,3,4,3,15,not acept,not furnished,2500,10400,817,132
302,4,4,3,2,acept,not furnished,2100,8973,750,132
680,7,6,8,-,acept,not furnished,0,8000,428,132
150,6,5,8,-,acept,not furnished,0,8000,625,132
360,6,2,0,-,not acept,not furnished,0,8000,752,132
840,5,6,5,-,acept,not furnished,0,8000,511,132
441,5,5,8,-,acept,not furnished,0,8000,553,132
497,5,5,4,-,not acept,not furnished,0,8000,720,132
320,5,4,6,-,not acept,not furnished,0,8000,584,132
330,5,4,2,-,acept,not furnished,0,8000,267,132
270,4,5,6,-,acept,furnished,0,8000,317,132
506,4,5,0,-,acept,not furnished,0,8000,452,132
800,4,4,3,-,acept,not furnished,0,8000,834,132
306,3,5,0,-,acept,not furnished,0,8000,0,132
306,3,5,0,-,acept,not furnished,0,8000,0,132
160,3,3,3,8,acept,furnished,2200,8950,621,131
400,4,4,3,-,acept,not furnished,1200,8700,458,131
200,4,3,8,-,acept,not furnished,0,8700,1917,131
280,3,3,7,-,acept,not furnished,0,8670,450,131
265,3,3,2,-,acept,furnished,0,8712,1167,131
640,4,4,4,12,acept,furnished,5400,10200,1584,130
440,4,4,4,11,acept,furnished,4985,10200,2849,130
303,3,3,4,4,acept,furnished,4911,10250,2470,130
238,4,3,4,24,acept,not furnished,2980,10200,1816,130
178,3,4,4,6,acept,furnished,2700,10200,667,130
202,3,4,3,8,acept,furnished,2500,10250,834,130
150,3,3,2,10,acept,furnished,1300,8900,250,130
97,2,2,0,27,not acept,furnished,1100,10200,0,130
450,7,5,3,-,not acept,not furnished,0,7880,292,130
462,7,2,3,-,not acept,not furnished,0,8600,834,130
400,5,5,8,-,acept,not furnished,0,7900,513,130
352,4,4,4,-,not acept,furnished,0,8600,479,130
334,3,3,8,-,acept,not furnished,0,8600,209,130
421,3,3,1,7,acept,furnished,5000,10000,834,129
154,4,5,2,3,acept,furnished,3756,10000,750,129
